subjects,number_student,rooms,num_seat,day,section
11,29,0,41,0,0
12,26,1,43,0,0
13,28,2,45,0,0
4,31,2,45,0,1
5,21,1,43,0,1
14,33,0,41,0,1
0,24,2,45,0,2
8,21,0,41,0,2
10,26,1,43,0,2
1,24,2,45,0,3
9,24,1,43,0,3
15,22,0,41,0,3
2,29,2,45,1,0
6,29,0,41,1,0
7,21,1,43,1,0
3,38,0,41,1,1
