subjects,number_student,rooms,num_seat,day,section
7,21,0,39,0,0
8,37,2,40,0,0
9,20,1,46,0,0
2,31,0,39,0,1
4,23,2,40,0,1
14,36,1,46,0,1
1,31,2,40,0,2
5,40,1,46,0,2
11,26,0,39,0,2
6,38,0,39,0,3
12,24,2,40,0,3
15,30,1,46,0,3
0,34,1,46,1,0
3,33,2,40,1,0
13,35,0,39,1,0
10,27,0,39,1,1
