subjects,number_student,rooms,num_seat,day,section
2,21,2,32,0,0
10,27,0,31,0,0
15,22,1,45,0,0
0,26,1,45,0,1
5,25,0,31,0,1
7,32,2,32,0,1
1,29,0,31,0,2
4,29,2,32,0,2
8,29,0,31,0,3
11,32,2,32,0,3
14,40,1,45,0,3
6,24,0,31,1,0
12,26,2,32,1,0
13,36,1,45,1,0
3,38,1,45,1,1
9,22,2,32,1,1
