subjects,number_student,rooms,num_seat,day,section
4,37,3,44,0,0
6,23,2,23,0,0
15,40,1,48,0,0
16,32,0,48,0,0
1,25,0,48,0,1
9,28,1,48,0,1
17,23,2,23,0,1
19,31,3,44,0,1
8,33,1,48,0,2
10,34,3,44,0,2
11,26,0,48,0,2
12,22,2,23,0,2
0,26,3,44,0,3
7,32,1,48,0,3
13,34,0,48,0,3
14,23,2,23,0,3
2,30,3,44,1,0
3,34,1,48,1,0
5,22,2,23,1,0
18,33,3,44,1,1
