subjects,number_student,rooms,num_seat,day,section
3,37,2,44,0,0
15,32,1,34,0,0
2,22,0,43,0,1
4,21,2,44,0,1
10,25,1,34,0,1
0,25,2,44,0,2
8,26,1,34,0,2
9,29,0,43,0,2
5,37,2,44,0,3
12,39,0,43,0,3
13,20,1,34,0,3
1,31,1,34,1,0
6,36,2,44,1,0
7,30,1,34,1,1
11,39,0,43,1,1
14,22,2,44,1,1
