subjects,number_student,rooms,num_seat,day,section
2,35,3,35,0,0
5,21,0,44,0,0
9,25,2,36,0,0
19,39,1,46,0,0
0,26,2,36,0,1
7,22,1,46,0,1
8,22,3,35,0,1
12,26,0,44,0,1
13,37,1,46,0,2
15,26,2,36,0,2
17,26,3,35,0,2
18,37,0,44,0,2
1,39,1,46,0,3
3,20,0,44,0,3
14,26,2,36,0,3
16,20,3,35,0,3
4,34,3,35,1,0
6,38,1,46,1,0
10,38,0,44,1,0
11,29,2,36,1,0
