subjects,number_student,rooms,num_seat,day,section
1,24,3,30,0,0
13,33,1,43,0,0
17,31,0,44,0,0
19,23,2,23,0,0
6,37,1,43,0,1
9,28,3,30,0,1
14,37,0,44,0,1
16,23,2,23,0,1
4,32,1,43,0,2
5,20,2,23,0,2
8,33,0,44,0,2
11,25,3,30,0,2
12,36,1,43,0,3
15,28,3,30,0,3
0,38,1,43,1,0
7,38,0,44,1,0
2,35,1,43,1,1
3,34,0,44,1,1
10,22,2,23,1,1
18,27,3,30,1,1
