subjects,number_student,rooms,num_seat,day,section
15,39,2,44,0,0
11,28,3,30,0,1
13,36,2,44,0,1
16,20,0,23,0,1
3,20,0,23,0,2
10,38,2,44,0,2
2,31,2,44,0,3
0,29,3,30,1,0
6,31,2,44,1,0
12,24,3,30,1,1
17,35,2,44,1,1
18,24,1,29,1,1
19,23,0,23,1,1
1,30,3,30,1,2
7,38,2,44,1,2
9,28,1,29,1,2
4,33,2,44,1,3
8,33,2,44,2,0
14,30,3,30,2,0
5,31,2,44,2,1
