subjects,number_student,rooms,num_seat,day,section
8,33,1,43,0,0
16,31,2,46,0,0
19,26,3,26,0,0
6,35,1,43,0,1
7,33,2,46,0,1
14,30,0,42,0,1
18,21,3,26,0,1
3,23,2,46,0,2
5,36,1,43,0,2
9,26,3,26,0,2
17,37,0,42,0,2
10,35,0,42,0,3
11,34,2,46,0,3
15,26,3,26,0,3
0,29,2,46,1,0
1,27,0,42,1,0
4,23,1,43,1,0
2,37,2,46,1,1
12,38,0,42,1,1
13,38,1,43,1,1
