subjects,number_student,rooms,num_seat,day,section
1,21,3,25,0,0
4,26,4,30,0,0
5,32,5,34,0,0
8,36,2,46,0,0
29,35,1,35,0,0
12,21,3,25,0,1
19,32,0,35,0,1
26,36,2,46,0,1
16,31,0,35,0,2
24,38,2,46,0,2
14,27,0,35,0,3
18,23,3,25,0,3
23,36,2,46,0,3
10,34,0,35,1,0
22,37,2,46,1,0
17,40,2,46,1,1
2,22,3,25,1,2
7,38,2,46,1,2
6,38,2,46,1,3
27,33,0,35,1,3
13,32,5,34,2,0
20,24,4,30,2,0
21,25,1,35,2,0
25,34,0,35,2,0
28,40,2,46,2,0
3,24,3,25,2,1
9,29,4,30,2,1
15,34,0,35,2,1
0,21,5,34,2,2
11,22,3,25,2,2
