subjects,number_student,rooms,num_seat,day,section
8,25,2,47,0,0
16,26,3,36,0,0
13,21,0,45,0,1
19,20,3,36,0,1
2,23,3,36,0,2
4,23,0,45,0,2
5,22,1,41,0,2
11,34,2,47,0,2
6,37,0,45,0,3
9,38,1,41,0,3
12,31,3,36,0,3
14,27,2,47,0,3
3,36,3,36,1,0
7,29,0,45,1,0
17,31,2,47,1,0
18,33,1,41,1,0
0,39,2,47,1,1
1,26,0,45,1,1
10,29,1,41,1,1
15,32,3,36,1,1
