subjects,number_student,rooms,num_seat,day,section
1,23,5,25,0,0
5,33,1,44,0,0
8,35,3,38,0,0
15,26,4,29,0,0
22,33,0,34,0,0
28,35,2,48,0,0
3,36,2,48,0,1
6,37,3,38,0,1
7,28,4,29,0,1
13,35,1,44,0,1
19,20,5,25,0,1
29,26,0,34,0,1
10,30,1,44,0,2
11,20,4,29,0,2
16,24,3,38,0,2
20,24,2,48,0,2
24,20,5,25,0,2
25,24,0,34,0,2
9,22,5,25,0,3
14,21,3,38,0,3
18,21,4,29,0,3
26,21,0,34,0,3
0,38,3,38,1,0
17,34,0,34,1,0
23,39,2,48,1,0
2,33,3,38,1,1
4,27,4,29,1,1
12,30,1,44,1,1
21,30,0,34,1,1
27,25,5,25,1,1
