subjects,number_student,rooms,num_seat,day,section
0,21,1,23,0,0
1,24,0,50,0,0
6,38,2,43,0,0
18,27,3,42,0,0
10,21,1,23,0,1
15,32,3,42,0,1
16,33,2,43,0,1
17,40,0,50,0,1
3,20,1,23,0,2
7,26,0,50,0,2
9,32,3,42,0,2
19,25,2,43,0,2
2,31,3,42,0,3
4,22,1,23,0,3
11,30,2,43,0,3
13,29,0,50,0,3
5,33,3,42,1,0
8,23,1,23,1,0
12,36,0,50,1,0
14,38,2,43,1,0
