subjects,number_student,rooms,num_seat,day,section
1,20,0,20,0,0
9,37,1,44,0,0
8,40,1,44,0,1
7,21,1,44,0,2
6,26,1,44,0,3
5,38,1,44,1,0
4,32,1,44,1,1
3,31,1,44,1,2
2,37,1,44,1,3
0,39,1,44,2,0
