subjects,number_student,rooms,num_seat,day,section
13,37,4,37,0,0
15,38,5,48,0,0
28,28,2,34,0,0
1,40,0,48,0,1
5,40,5,48,0,1
8,32,4,37,0,1
20,31,1,50,0,1
24,30,2,34,0,1
27,23,3,28,0,1
6,36,1,50,0,2
16,29,4,37,0,2
18,24,3,28,0,2
22,23,5,48,0,2
25,29,0,48,0,2
26,29,2,34,0,2
0,35,5,48,0,3
7,31,2,34,0,3
19,27,3,28,0,3
2,22,3,28,1,0
3,26,4,37,1,0
4,33,2,34,1,0
21,31,0,48,1,0
23,23,1,50,1,0
29,39,5,48,1,0
9,25,3,28,1,1
10,24,2,34,1,1
11,39,1,50,1,1
12,29,5,48,1,1
14,28,4,37,1,1
17,26,0,48,1,1
