subjects,number_student,rooms,num_seat,day,section
1,22,2,29,0,0
5,25,1,39,0,0
13,21,0,44,0,0
16,27,3,44,0,0
2,40,3,44,0,1
9,38,1,39,0,1
11,31,3,44,0,2
12,31,1,39,0,2
14,34,0,44,0,2
0,34,3,44,0,3
4,36,1,39,0,3
17,24,2,29,0,3
3,23,1,39,1,0
6,27,0,44,1,0
8,21,3,44,1,0
19,28,2,29,1,0
7,24,3,44,1,1
10,23,1,39,1,1
15,28,0,44,1,1
18,28,2,29,1,1
