subjects,number_student,rooms,num_seat,day,section
0,30,2,38,0,0
10,22,1,34,0,0
13,40,0,41,0,0
5,25,1,34,0,1
11,25,2,38,0,1
1,25,2,38,0,2
2,39,0,41,0,2
3,25,1,34,0,2
7,40,0,41,0,3
8,26,1,34,0,3
9,36,2,38,0,3
12,38,2,38,1,0
14,39,0,41,1,0
15,21,1,34,1,0
4,40,0,41,1,1
6,28,1,34,1,1
