subjects,number_student,rooms,num_seat,day,section
1,25,2,41,0,0
15,26,1,29,0,0
0,40,2,41,0,1
8,28,0,37,0,1
14,24,1,29,0,1
3,26,1,29,0,2
5,26,0,37,0,2
13,32,2,41,0,2
6,22,2,41,0,3
12,23,1,29,0,3
2,24,2,41,1,0
7,25,1,29,1,0
11,27,0,37,1,0
4,20,1,29,1,1
9,35,0,37,1,1
10,34,2,41,1,1
