subjects,number_student,rooms,num_seat,day,section
6,33,3,44,0,0
7,24,4,27,0,0
12,27,0,34,0,0
19,34,2,44,0,0
22,31,5,39,0,0
25,25,1,35,0,0
4,20,4,27,0,1
10,22,0,34,0,1
21,21,1,35,0,1
26,21,5,39,0,1
5,24,4,27,0,2
8,24,3,44,0,2
9,24,5,39,0,2
15,36,2,44,0,2
23,27,0,34,0,2
24,29,1,35,0,2
0,24,5,39,0,3
3,30,0,34,0,3
16,37,3,44,0,3
17,27,1,35,0,3
18,24,4,27,0,3
29,37,2,44,0,3
1,26,5,39,1,0
11,37,3,44,1,0
14,25,1,35,1,0
20,37,2,44,1,0
27,20,4,27,1,0
28,23,0,34,1,0
2,31,3,44,1,1
13,27,4,27,1,1
