subjects,number_student,rooms,num_seat,day,section
8,32,1,46,0,0
9,28,0,49,0,0
5,32,1,46,0,1
7,32,0,49,0,1
3,39,1,46,0,2
6,38,0,49,0,2
2,21,1,46,0,3
1,22,1,46,1,0
4,27,0,49,1,0
0,34,1,46,1,1
