subjects,number_student,rooms,num_seat,day,section
0,28,4,46,0,0
1,37,2,39,0,0
6,27,5,27,0,0
16,22,3,26,0,0
21,29,0,46,0,0
29,24,1,26,0,0
2,30,4,46,0,1
5,40,0,46,0,1
9,24,1,26,0,1
26,37,2,39,0,1
15,37,0,46,0,2
23,25,4,46,0,2
24,27,5,27,0,2
27,24,3,26,0,2
28,31,2,39,0,2
4,26,3,26,0,3
10,39,0,46,0,3
13,27,5,27,0,3
3,26,5,27,1,0
7,39,2,39,1,0
8,23,3,26,1,0
11,26,1,26,1,0
14,20,4,46,1,0
25,40,0,46,1,0
12,20,5,27,1,1
17,35,4,46,1,1
18,24,3,26,1,1
19,35,2,39,1,1
20,35,0,46,1,1
22,21,1,26,1,1
