subjects,number_student,rooms,num_seat,day,section
1,27,1,30,0,0
15,39,0,49,0,0
4,27,1,30,0,1
5,32,0,49,0,1
8,22,3,26,0,1
12,27,1,30,0,2
17,27,0,49,0,2
0,20,3,26,0,3
13,40,0,49,0,3
16,30,1,30,0,3
6,32,0,49,1,0
10,27,1,30,1,0
14,20,2,24,1,0
9,27,1,30,1,1
11,25,3,26,1,1
18,27,0,49,1,1
19,23,2,24,1,1
2,22,2,24,1,2
3,40,0,49,1,2
7,22,3,26,1,2
