subjects,number_student,rooms,num_seat,day,section
7,23,1,29,0,0
9,34,0,40,0,0
8,31,0,40,0,1
1,23,1,29,0,2
6,37,0,40,0,2
5,39,0,40,0,3
0,20,1,29,1,0
4,32,0,40,1,0
3,30,0,40,1,1
2,30,0,40,1,2
