subjects,number_student,rooms,num_seat,day,section
4,33,2,44,0,0
11,32,0,45,0,0
5,35,2,44,0,1
14,34,0,45,0,1
15,36,1,41,0,1
0,32,2,44,0,2
2,40,1,41,0,2
9,22,0,45,0,2
1,37,0,45,0,3
10,39,2,44,0,3
12,40,1,41,0,3
6,26,2,44,1,0
7,32,0,45,1,0
8,37,1,41,1,0
3,27,2,44,1,1
13,22,1,41,1,1
