subjects,number_student,rooms,num_seat,day,section
0,25,1,48,0,0
1,28,0,44,0,0
4,36,1,48,0,1
7,40,0,44,0,2
8,32,1,48,0,2
3,27,1,48,0,3
2,40,1,48,1,0
5,33,0,44,1,0
6,26,0,44,1,1
9,38,1,48,1,1
