subjects,number_student,rooms,num_seat,day,section
16,37,1,43,0,0
4,21,0,41,0,1
6,25,2,46,0,1
8,28,1,43,0,1
10,25,3,41,0,1
5,37,0,41,0,2
14,38,3,41,0,2
15,33,1,43,0,2
19,37,2,46,0,2
2,38,1,43,0,3
7,27,0,41,0,3
9,29,2,46,0,3
18,28,3,41,0,3
1,30,3,41,1,0
3,32,2,46,1,0
12,32,1,43,1,0
17,32,0,41,1,0
0,34,3,41,1,1
11,36,1,43,1,1
13,36,2,46,1,1
