subjects,number_student,rooms,num_seat,day,section
1,33,1,48,0,0
15,25,0,29,0,0
0,22,0,29,0,1
4,23,2,32,0,1
10,20,1,48,0,1
11,29,0,29,0,2
12,30,2,32,0,2
13,37,1,48,0,2
3,25,2,32,0,3
5,25,0,29,0,3
14,36,1,48,0,3
2,20,0,29,1,0
6,36,1,48,1,0
8,27,2,32,1,0
7,40,1,48,1,1
9,32,2,32,1,1
