subjects,number_student,rooms,num_seat,day,section
1,38,1,45,0,0
5,25,0,42,0,0
8,25,1,45,0,1
9,36,0,42,0,1
4,29,0,42,0,2
7,28,1,45,0,2
3,32,1,45,0,3
6,31,0,42,0,3
0,25,1,45,1,0
2,35,0,42,1,0
