subjects,number_student,rooms,num_seat,day,section
8,31,2,34,0,0
9,40,3,43,0,0
23,21,5,36,0,0
24,36,4,44,0,0
25,20,1,30,0,0
29,39,0,39,0,0
10,32,5,36,0,1
13,37,3,43,0,1
15,28,4,44,0,1
20,27,2,34,0,1
22,30,1,30,0,1
28,39,0,39,0,1
16,39,0,39,0,2
17,30,1,30,0,2
2,27,5,36,0,3
5,33,2,34,0,3
6,40,3,43,0,3
12,34,4,44,0,3
18,26,1,30,0,3
27,27,0,39,0,3
1,37,0,39,1,0
3,31,3,43,1,0
4,29,1,30,1,0
14,27,5,36,1,0
21,33,4,44,1,0
26,28,2,34,1,0
0,25,0,39,1,1
7,23,2,34,1,1
11,25,1,30,1,1
19,24,5,36,1,1
