subjects,number_student,rooms,num_seat,day,section
2,36,1,49,0,0
9,21,0,22,0,0
0,22,0,22,0,1
8,35,1,49,0,1
7,32,1,49,0,2
6,35,1,49,0,3
5,34,1,49,1,0
4,40,1,49,1,1
3,29,1,49,1,2
1,25,1,49,1,3
