subjects,number_student,rooms,num_seat,day,section
0,38,0,39,0,0
5,39,1,41,0,0
9,38,1,41,0,1
3,32,1,41,0,2
8,34,0,39,0,2
4,29,1,41,0,3
6,32,0,39,0,3
7,32,1,41,1,0
1,25,0,39,1,1
2,34,1,41,1,1
