subjects,number_student,rooms,num_seat,day,section
4,20,4,25,0,0
8,30,0,31,0,0
9,35,1,47,0,0
13,34,5,42,0,0
26,24,3,26,0,0
27,34,2,38,0,0
5,22,3,26,0,1
14,29,0,31,0,1
23,27,1,47,0,1
25,28,2,38,0,1
17,20,1,47,0,2
28,22,4,25,0,2
29,20,5,42,0,2
2,22,4,25,0,3
3,31,0,31,0,3
6,30,1,47,0,3
12,32,5,42,0,3
20,26,3,26,0,3
21,34,2,38,0,3
1,22,4,25,1,0
10,35,1,47,1,0
15,35,5,42,1,0
16,23,3,26,1,0
19,22,0,31,1,0
22,34,2,38,1,0
0,31,0,31,1,1
7,40,1,47,1,1
11,25,3,26,1,1
18,36,2,38,1,1
24,37,5,42,1,1
